2240
ENSG00000232230.1	TPM4P1	processed_pseudogene
ENSG00000270623.1	SPCS2P2	processed_pseudogene
ENSG00000107566.13	ERLIN1	protein_coding
ENSG00000213341.10	CHUK	protein_coding
ENSG00000236308.1	AL138921.2	antisense
ENSG00000227492.1	AL138921.1	antisense
ENSG00000095485.17	CWF19L1	protein_coding
ENSG00000212464.1	SNORA12	snoRNA
ENSG00000230224.1	PHBP9	processed_pseudogene
ENSG00000207362.1	RNU6-422P	snRNA
ENSG00000196072.11	BLOC1S2	protein_coding
ENSG00000107593.16	PKD2L1	protein_coding
ENSG00000231188.1	AL139819.1	antisense
ENSG00000099194.5	SCD	protein_coding
ENSG00000235823.2	OLMALINC	lincRNA
ENSG00000212325.1	RF00019	misc_RNA
ENSG00000075290.7	WNT8B	protein_coding
ENSG00000075826.16	SEC31B	protein_coding
ENSG00000255339.6	AL133352.1	protein_coding
ENSG00000166136.15	NDUFB8	protein_coding
ENSG00000166135.13	HIF1AN	protein_coding
ENSG00000274660.1	RF00017	misc_RNA
ENSG00000075891.21	PAX2	protein_coding
ENSG00000222072.1	RF00019	misc_RNA
ENSG00000272572.1	AL138762.1	antisense
ENSG00000119906.12	SLF2	protein_coding
ENSG00000273476.1	AL133215.3	lincRNA
ENSG00000055950.16	MRPL43	protein_coding
ENSG00000095539.15	SEMA4G	protein_coding
ENSG00000207551.1	MIR608	miRNA
ENSG00000236662.1	AL133215.1	antisense
ENSG00000107815.9	TWNK	protein_coding
ENSG00000107816.17	LZTS2	protein_coding
ENSG00000186862.18	PDZD7	protein_coding
ENSG00000107819.13	SFXN3	protein_coding
ENSG00000273162.1	AL133215.2	lincRNA
ENSG00000107821.14	KAZALD1	protein_coding
ENSG00000236311.6	TLX1NB	lincRNA
ENSG00000107807.12	TLX1	protein_coding
ENSG00000237579.2	LINC01514	lincRNA
ENSG00000270973.1	SMARCE1P7	processed_pseudogene
ENSG00000138136.6	LBX1	protein_coding
ENSG00000227128.4	LBX1-AS1	processed_transcript
ENSG00000229649.1	AL133387.2	lincRNA
ENSG00000222238.1	RNU2-43P	snRNA
ENSG00000225208.1	AL133387.1	lincRNA
ENSG00000230967.2	AL133387.3	lincRNA
ENSG00000166167.17	BTRC	protein_coding
ENSG00000222414.1	RNU2-59P	snRNA
ENSG00000166171.12	DPCD	protein_coding
ENSG00000166169.16	POLL	protein_coding
ENSG00000283558.1	MIR3158-2	miRNA
ENSG00000263436.1	MIR3158-1	miRNA
ENSG00000107829.13	FBXW4	protein_coding
ENSG00000222051.1	RNU6-1165P	snRNA
ENSG00000224817.1	AC010789.1	lincRNA
ENSG00000107831.12	FGF8	protein_coding
ENSG00000107833.10	NPM3	protein_coding
ENSG00000198408.13	OGA	protein_coding
ENSG00000226009.1	KCNIP2-AS1	antisense
ENSG00000120049.19	KCNIP2	protein_coding
ENSG00000120029.12	ARMH3	protein_coding
ENSG00000274742.1	RF00017	misc_RNA
ENSG00000222430.1	RF00019	misc_RNA
ENSG00000166189.7	HPS6	protein_coding
ENSG00000224302.1	AL500527.1	processed_pseudogene
ENSG00000229629.1	AL500527.2	processed_pseudogene
ENSG00000198728.10	LDB1	protein_coding
ENSG00000148840.10	PPRC1	protein_coding
ENSG00000166197.16	NOLC1	protein_coding
ENSG00000119915.4	ELOVL3	protein_coding
ENSG00000107859.9	PITX3	protein_coding
ENSG00000107862.4	GBF1	protein_coding
ENSG00000077150.18	NFKB2	protein_coding
ENSG00000059915.16	PSD	protein_coding
ENSG00000107872.12	FBXL15	protein_coding
ENSG00000107874.10	CUEDC2	protein_coding
ENSG00000202569.4	MIR146B	miRNA
ENSG00000269609.5	RPARP-AS1	processed_transcript
ENSG00000120055.7	C10orf95	protein_coding
ENSG00000138111.14	MFSD13A	protein_coding
ENSG00000138107.12	ACTR1A	protein_coding
ENSG00000273262.1	AL121928.1	antisense
ENSG00000107882.11	SUFU	protein_coding
ENSG00000228657.1	RPL23AP58	processed_pseudogene
ENSG00000207029.1	RNU6-43P	snRNA
ENSG00000171206.14	TRIM8	protein_coding
ENSG00000272933.1	AL391121.1	lincRNA
ENSG00000138175.8	ARL3	protein_coding
ENSG00000156398.12	SFXN2	protein_coding
ENSG00000166272.17	WBP1L	protein_coding
ENSG00000252994.1	RNU6-1231P	snRNA
ENSG00000148795.6	CYP17A1	protein_coding
ENSG00000213061.2	PFN1P11	processed_pseudogene
ENSG00000236937.2	PTGES3P4	processed_pseudogene
ENSG00000282772.1	AL358790.1	antisense
ENSG00000166275.15	BORCS7	protein_coding
ENSG00000270316.1	BORCS7-ASMT	protein_coding
ENSG00000283337.1	RF00026	snRNA
ENSG00000214435.7	AS3MT	protein_coding
ENSG00000235266.1	RPL22P17	processed_pseudogene
ENSG00000272912.1	AL356608.1	lincRNA
ENSG00000148842.17	CNNM2	protein_coding
ENSG00000278498.1	RF02271	misc_RNA
ENSG00000076685.18	NT5C2	protein_coding
ENSG00000237827.1	RPS15AP29	processed_pseudogene
ENSG00000213277.3	MARCKSL1P1	processed_pseudogene
ENSG00000229256.1	ST13P13	processed_pseudogene
ENSG00000235376.5	RPEL1	protein_coding
ENSG00000148798.10	INA	protein_coding
ENSG00000156374.15	PCGF6	protein_coding
ENSG00000212413.1	RNU11-3P	snRNA
ENSG00000148835.10	TAF5	protein_coding
ENSG00000173915.15	ATP5MD	protein_coding
ENSG00000283867.1	MIR1307	miRNA
ENSG00000148843.14	PDCD11	protein_coding
ENSG00000138172.10	CALHM2	protein_coding
ENSG00000273485.1	AL139339.2	antisense
ENSG00000234699.1	AL139339.1	antisense
ENSG00000185933.6	CALHM1	protein_coding
ENSG00000183128.7	CALHM3	protein_coding
ENSG00000235470.5	NEURL1-AS1	antisense
ENSG00000107954.10	NEURL1	protein_coding
ENSG00000226431.1	AL121929.1	sense_intronic
ENSG00000107957.16	SH3PXD2A	protein_coding
ENSG00000273108.1	AL121929.2	antisense
ENSG00000222503.1	RF00019	misc_RNA
ENSG00000280693.2	SH3PXD2A-AS1	antisense
ENSG00000260461.1	AL133355.1	sense_overlapping
ENSG00000107960.10	STN1	protein_coding
ENSG00000065613.13	SLK	protein_coding
ENSG00000266754.2	RN7SL524P	misc_RNA
ENSG00000065618.19	COL17A1	protein_coding
ENSG00000283788.1	MIR936	miRNA
ENSG00000156384.14	SFR1	protein_coding
ENSG00000197748.12	CFAP43	protein_coding
ENSG00000208033.1	MIR609	miRNA
ENSG00000148834.12	GSTO1	protein_coding
ENSG00000266852.2	MIR4482	miRNA
ENSG00000065621.14	GSTO2	protein_coding
ENSG00000148841.16	ITPRIP	protein_coding
ENSG00000270075.1	AL162742.2	antisense
ENSG00000228261.1	AL162742.1	lincRNA
ENSG00000231233.1	CFAP58-DT	antisense
ENSG00000120051.14	CFAP58	protein_coding
ENSG00000225768.1	AL161646.1	lincRNA
ENSG00000237761.2	AL161646.2	lincRNA
ENSG00000156395.12	SORCS3	protein_coding
ENSG00000226387.2	SORCS3-AS1	antisense
ENSG00000207068.1	RNU6-463P	snRNA
ENSG00000233477.1	PPIAP38	processed_pseudogene
ENSG00000213260.3	YWHAZP5	processed_pseudogene
ENSG00000229466.1	AL731574.1	lincRNA
ENSG00000229775.6	AL353148.1	lincRNA
ENSG00000215002.2	RPL23AP59	processed_pseudogene
ENSG00000108018.15	SORCS1	protein_coding
ENSG00000200626.1	RNA5SP325	rRNA_pseudogene
ENSG00000200079.1	RNA5SP326	rRNA_pseudogene
ENSG00000229981.7	LINC01435	lincRNA
ENSG00000234544.2	PTGES3P5	processed_pseudogene
ENSG00000203434.2	AL353740.1	lincRNA
ENSG00000223381.1	AL356476.1	lincRNA
ENSG00000224498.1	MAPKAPK5P1	processed_pseudogene
ENSG00000222436.1	RN7SKP278	misc_RNA
ENSG00000252574.2	RNU5B-6P	snRNA
ENSG00000200217.1	RNU6-839P	snRNA
ENSG00000232728.1	PHB2P1	processed_pseudogene
ENSG00000237242.1	BTF3P15	processed_pseudogene
ENSG00000270333.1	AL390123.1	processed_pseudogene
ENSG00000270294.1	XIAPP1	processed_pseudogene
ENSG00000224907.1	RPL21P91	processed_pseudogene
ENSG00000108039.17	XPNPEP1	protein_coding
ENSG00000272160.1	RNU4-5P	snRNA
ENSG00000203876.9	ADD3-AS1	processed_transcript
ENSG00000148700.14	ADD3	protein_coding
ENSG00000226734.1	SNRPGP12	processed_pseudogene
ENSG00000119950.20	MXI1	protein_coding
ENSG00000228417.1	AL360182.2	antisense
ENSG00000214067.2	AL360182.1	processed_pseudogene
ENSG00000119953.12	SMNDC1	protein_coding
ENSG00000273143.1	AL355512.1	lincRNA
ENSG00000237642.1	HMGB3P5	processed_pseudogene
ENSG00000138166.5	DUSP5	protein_coding
ENSG00000233518.1	RPL7P35	processed_pseudogene
ENSG00000108055.9	SMC3	protein_coding
ENSG00000223302.1	RF00019	misc_RNA
ENSG00000203867.7	RBM20	protein_coding
ENSG00000252036.1	RN7SKP288	misc_RNA
ENSG00000199364.1	RNA5SP327	rRNA_pseudogene
ENSG00000232470.1	AL136368.1	lincRNA
ENSG00000203497.2	PDCD4-AS1	antisense
ENSG00000150593.17	PDCD4	protein_coding
ENSG00000284482.1	MIR4680	miRNA
ENSG00000214413.7	BBIP1	protein_coding
ENSG00000278601.1	AL158163.2	antisense
ENSG00000270589.1	AL158163.1	antisense
ENSG00000108061.11	SHOC2	protein_coding
ENSG00000234118.1	RPL13AP6	processed_pseudogene
ENSG00000221214.1	MIR548E	miRNA
ENSG00000150594.6	ADRA2A	protein_coding
ENSG00000213247.3	AL355863.1	processed_pseudogene
ENSG00000237618.1	BTBD7P2	processed_pseudogene
ENSG00000227851.1	AC021035.1	lincRNA
ENSG00000230809.1	RPS6P15	processed_pseudogene
ENSG00000119927.13	GPAM	protein_coding
ENSG00000119913.5	TECTB	protein_coding
ENSG00000283688.1	MIR6715B	miRNA
ENSG00000276857.1	MIR6715A	miRNA
ENSG00000243316.7	GUCY2GP	transcribed_unitary_pseudogene
ENSG00000197142.10	ACSL5	protein_coding
ENSG00000232934.7	AL157786.1	antisense
ENSG00000023041.11	ZDHHC6	protein_coding
ENSG00000151532.13	VTI1A	protein_coding
ENSG00000234017.1	AC022018.1	processed_pseudogene
ENSG00000264763.1	MIR4295	miRNA
ENSG00000233340.1	AL139120.1	antisense
ENSG00000285676.1	AL158212.5	antisense
ENSG00000260917.1	AL158212.3	sense_overlapping
ENSG00000279315.1	AL158212.4	TEC
ENSG00000225292.2	AL158212.1	sense_intronic
ENSG00000148737.16	TCF7L2	protein_coding
ENSG00000233547.1	AL158212.2	antisense
ENSG00000227560.1	RPS15AP30	processed_pseudogene
ENSG00000238380.1	RNU7-165P	snRNA
ENSG00000230018.1	PPIAP39	processed_pseudogene
ENSG00000148702.14	HABP2	protein_coding
ENSG00000197893.13	NRAP	protein_coding
ENSG00000165806.19	CASP7	protein_coding
ENSG00000234393.1	AL592546.1	antisense
ENSG00000148735.14	PLEKHS1	protein_coding
ENSG00000283656.1	MIR4483	miRNA
ENSG00000212589.1	RF00560	snoRNA
ENSG00000198924.7	DCLRE1A	protein_coding
ENSG00000196865.4	NHLRC2	protein_coding
ENSG00000043591.5	ADRB1	protein_coding
ENSG00000285540.1	AC022023.1	lincRNA
ENSG00000253066.1	RNU6-709P	snRNA
ENSG00000226582.1	UBE2V1P5	processed_pseudogene
ENSG00000165813.19	CCDC186	protein_coding
ENSG00000273904.1	RF02277	ribozyme
ENSG00000284442.1	MIR2110	miRNA
ENSG00000095627.9	TDRD1	protein_coding
ENSG00000165816.12	VWA2	protein_coding
ENSG00000230165.1	AURKAP2	processed_pseudogene
ENSG00000275024.1	AC005383.1	antisense
ENSG00000169129.14	AFAP1L2	protein_coding
ENSG00000242912.3	RN7SL384P	misc_RNA
ENSG00000279796.1	AL133384.2	TEC
ENSG00000099204.19	ABLIM1	protein_coding
ENSG00000229668.1	AL133384.1	processed_pseudogene
ENSG00000228169.3	PPIAP19	processed_pseudogene
ENSG00000228484.2	AL137025.1	lincRNA
ENSG00000215760.2	TAF9BP2	processed_pseudogene
ENSG00000151553.14	FAM160B1	protein_coding
ENSG00000226428.1	RPL15P13	processed_pseudogene
ENSG00000165832.5	TRUB1	protein_coding
ENSG00000252611.1	RNU6-1121P	snRNA
ENSG00000236799.1	AL355340.1	lincRNA
ENSG00000107518.17	ATRNL1	protein_coding
ENSG00000285582.1	AC016042.1	antisense
ENSG00000270965.1	NTAN1P1	processed_pseudogene
ENSG00000151892.14	GFRA1	protein_coding
ENSG00000285587.1	AC012470.1	bidirectional_promoter_lncRNA
ENSG00000182645.5	CCDC172	protein_coding
ENSG00000205433.4	SNRPGP6	processed_pseudogene
ENSG00000203837.4	PNLIPRP3	protein_coding
ENSG00000227096.1	HMGB3P8	processed_pseudogene
ENSG00000200935.1	RNU6-1090P	snRNA
ENSG00000175535.6	PNLIP	protein_coding
ENSG00000232091.1	PNLIPP1	unprocessed_pseudogene
ENSG00000187021.14	PNLIPRP1	protein_coding
ENSG00000266200.6	PNLIPRP2	polymorphic_pseudogene
ENSG00000165863.16	C10orf82	protein_coding
ENSG00000232767.1	AC016825.1	antisense
ENSG00000165868.14	HSPA12A	protein_coding
ENSG00000228195.2	RPL5P27	processed_pseudogene
ENSG00000188316.13	ENO4	protein_coding
ENSG00000187164.19	SHTN1	protein_coding
ENSG00000235742.1	AC012308.1	processed_pseudogene
ENSG00000148704.12	VAX1	protein_coding
ENSG00000234474.2	MIR3663HG	lincRNA
ENSG00000266782.1	MIR3663	miRNA
ENSG00000236171.1	RPL12P26	processed_pseudogene
ENSG00000186795.1	KCNK18	protein_coding
ENSG00000225936.1	AL731557.1	antisense
ENSG00000165646.13	SLC18A2	protein_coding
ENSG00000277879.1	AL391988.1	antisense
ENSG00000165650.11	PDZD8	protein_coding
ENSG00000258114.1	AC005871.2	lincRNA
ENSG00000229847.8	EMX2OS	antisense
ENSG00000170370.11	EMX2	protein_coding
ENSG00000235198.1	AC005871.1	lincRNA
ENSG00000234952.1	AL139121.1	lincRNA
ENSG00000263041.1	AL513324.1	lincRNA
ENSG00000107560.11	RAB11FIP2	protein_coding
ENSG00000231104.8	AC022395.1	antisense
ENSG00000177640.15	CASC2	antisense
ENSG00000238276.5	AL354863.1	processed_transcript
ENSG00000165669.13	FAM204A	protein_coding
ENSG00000232139.5	LINC00867	lincRNA
ENSG00000234309.1	SLC25A18P1	processed_pseudogene
ENSG00000119973.5	PRLHR	protein_coding
ENSG00000225155.4	TOMM22P5	processed_pseudogene
ENSG00000151893.14	CACUL1	protein_coding
ENSG00000277687.1	AL139407.1	sense_intronic
ENSG00000236058.3	RPL17P36	processed_pseudogene
ENSG00000213574.2	LDHAP5	processed_pseudogene
ENSG00000229272.1	AL157788.1	antisense
ENSG00000188613.6	NANOS1	protein_coding
ENSG00000107581.12	EIF3A	protein_coding
ENSG00000207468.1	SNORA19	snoRNA
ENSG00000222588.1	RF00413	snoRNA
ENSG00000271343.1	AL355598.1	processed_pseudogene
ENSG00000119979.17	FAM45A	protein_coding
ENSG00000183605.16	SFXN4	protein_coding
ENSG00000165672.6	PRDX3	protein_coding
ENSG00000198873.11	GRK5	protein_coding
ENSG00000228485.1	GRK5-IT1	sense_intronic
ENSG00000242853.3	RN7SL749P	misc_RNA
ENSG00000236426.5	AL583824.1	antisense
ENSG00000265719.1	MIR4681	miRNA
ENSG00000148908.14	RGS10	protein_coding
ENSG00000271353.1	AC012468.1	processed_pseudogene
ENSG00000151923.17	TIAL1	protein_coding
ENSG00000234569.1	RAD1P1	processed_pseudogene
ENSG00000227437.1	RPS8P4	processed_pseudogene
ENSG00000151929.9	BAG3	protein_coding
ENSG00000232823.2	TXNP1	processed_pseudogene
ENSG00000198825.13	INPP5F	protein_coding
ENSG00000242818.3	RN7SL846P	misc_RNA
ENSG00000270300.2	PHACTR2P1	transcribed_processed_pseudogene
ENSG00000282413.1	AL133461.1	processed_pseudogene
ENSG00000197771.12	MCMBP	protein_coding
ENSG00000107651.12	SEC23IP	protein_coding
ENSG00000265370.1	MIR4682	miRNA
ENSG00000180230.6	NACAP2	processed_pseudogene
ENSG00000223455.1	AL355298.1	processed_pseudogene
ENSG00000220842.6	RPL21P16	processed_pseudogene
ENSG00000234522.1	AC073587.1	unprocessed_pseudogene
ENSG00000203805.10	PLPP4	protein_coding
ENSG00000177234.7	LINC01561	lincRNA
ENSG00000227165.8	WDR11-AS1	antisense
ENSG00000274461.1	AL391425.1	processed_transcript
ENSG00000120008.15	WDR11	protein_coding
ENSG00000271670.1	AC010998.2	antisense
ENSG00000227307.1	AC010998.1	lincRNA
ENSG00000278484.1	AC010998.3	lincRNA
ENSG00000236762.1	RPL19P16	processed_pseudogene
ENSG00000227143.1	LINC01153	lincRNA
ENSG00000222979.1	RN7SKP167	misc_RNA
ENSG00000066468.22	FGFR2	protein_coding
ENSG00000223432.1	AC009988.1	lincRNA
ENSG00000223540.1	RPS15AP5	processed_pseudogene
ENSG00000224250.1	AC025947.1	antisense
ENSG00000107669.17	ATE1	protein_coding
ENSG00000201884.1	RF00019	misc_RNA
ENSG00000226864.2	ATE1-AS1	transcribed_unitary_pseudogene
ENSG00000273767.1	RF02219	misc_RNA
ENSG00000276742.1	AL731566.2	antisense
ENSG00000107672.14	NSMCE4A	protein_coding
ENSG00000273891.1	AL731566.1	antisense
ENSG00000138162.18	TACC2	protein_coding
ENSG00000285715.1	AC063960.1	antisense
ENSG00000285973.1	AC063960.2	antisense
ENSG00000138152.8	BTBD16	protein_coding
ENSG00000202245.1	RNU6-728P	snRNA
ENSG00000107679.14	PLEKHA1	protein_coding
ENSG00000265442.1	MIR3941	miRNA
ENSG00000285955.1	BX842242.1	antisense
ENSG00000254636.1	ARMS2	protein_coding
ENSG00000166033.12	HTRA1	protein_coding
ENSG00000187908.17	DMBT1	protein_coding
ENSG00000183559.11	C10orf120	protein_coding
ENSG00000176584.18	DMBT1P1	transcribed_unprocessed_pseudogene
ENSG00000138161.13	CUZD1	protein_coding
ENSG00000213185.6	FAM24B	protein_coding
ENSG00000255624.3	AC073585.1	transcribed_processed_pseudogene
ENSG00000203795.2	FAM24A	protein_coding
ENSG00000119965.12	C10orf88	protein_coding
ENSG00000179988.14	PSTK	protein_coding
ENSG00000095574.11	IKZF5	protein_coding
ENSG00000196177.12	ACADSB	protein_coding
ENSG00000188620.9	HMX3	protein_coding
ENSG00000188816.3	HMX2	protein_coding
ENSG00000154473.17	BUB3	protein_coding
ENSG00000227586.5	RPS26P39	processed_pseudogene
ENSG00000270902.1	AL160290.3	processed_pseudogene
ENSG00000230131.5	AL160290.2	lincRNA
ENSG00000225152.1	AL160290.1	lincRNA
ENSG00000234542.1	AL357127.1	lincRNA
ENSG00000154478.3	GPR26	protein_coding
ENSG00000121898.12	CPXM2	protein_coding
ENSG00000231138.1	AC009987.1	antisense
ENSG00000234677.1	AC068058.1	sense_intronic
ENSG00000213438.2	YBX2P1	processed_pseudogene
ENSG00000232334.1	AL683842.1	processed_pseudogene
ENSG00000182022.17	CHST15	protein_coding
ENSG00000065154.11	OAT	protein_coding
ENSG00000229544.8	NKX1-2	protein_coding
ENSG00000271434.3	AL445237.1	processed_transcript
ENSG00000107902.13	LHPP	protein_coding
ENSG00000229455.2	RPS10P18	processed_pseudogene
ENSG00000258539.1	AC068896.1	protein_coding
ENSG00000189319.13	FAM53B	protein_coding
ENSG00000278831.1	AL513190.1	antisense
ENSG00000233334.3	FAM53B-AS1	antisense
ENSG00000203791.14	EEF1AKMT2	protein_coding
ENSG00000199466.1	RF00019	misc_RNA
ENSG00000165660.7	ABRAXAS2	protein_coding
ENSG00000207494.1	RF00019	misc_RNA
ENSG00000214807.2	NPM1P31	processed_pseudogene
ENSG00000249456.1	AL731577.2	sense_overlapping
ENSG00000019995.6	ZRANB1	protein_coding
ENSG00000226899.1	AL731577.1	antisense
ENSG00000175029.16	CTBP2	protein_coding
ENSG00000273599.1	AL731571.1	antisense
ENSG00000264572.1	MIR4296	miRNA
ENSG00000282787.1	AL157888.1	lincRNA
ENSG00000214298.3	MRPS21P6	processed_pseudogene
ENSG00000233135.1	RPS27P18	unprocessed_pseudogene
ENSG00000237675.5	TEX36-AS1	antisense
ENSG00000175018.12	TEX36	protein_coding
ENSG00000214297.3	ALDOAP2	processed_pseudogene
ENSG00000228021.7	AL158835.1	processed_transcript
ENSG00000224023.10	FLJ37035	lincRNA
ENSG00000280561.1	AL158835.3	antisense
ENSG00000234134.1	AL158835.2	sense_intronic
ENSG00000107938.17	EDRF1	protein_coding
ENSG00000236991.6	EDRF1-AS1	antisense
ENSG00000154485.4	MMP21	protein_coding
ENSG00000188690.13	UROS	protein_coding
ENSG00000265092.1	MIR4484	miRNA
ENSG00000107949.16	BCCIP	protein_coding
ENSG00000089876.11	DHX32	protein_coding
ENSG00000277371.1	RF00017	misc_RNA
ENSG00000222629.1	RNU2-42P	snRNA
ENSG00000203780.10	FANK1	protein_coding
ENSG00000234016.1	GNG10P1	processed_pseudogene
ENSG00000233409.1	FANK1-AS1	antisense
ENSG00000148848.14	ADAM12	protein_coding
ENSG00000222740.1	RNA5SP328	rRNA_pseudogene
ENSG00000213170.3	SAR1AP2	processed_pseudogene
ENSG00000235180.1	LINC00601	lincRNA
ENSG00000154493.18	C10orf90	protein_coding
ENSG00000199321.1	RF00271	snoRNA
ENSG00000150760.12	DOCK1	protein_coding
ENSG00000223528.7	AL359094.1	antisense
ENSG00000232935.2	AL359094.2	antisense
ENSG00000188916.8	INSYN2	protein_coding
ENSG00000214285.2	NPS	protein_coding
ENSG00000279725.1	AL391005.1	TEC
ENSG00000186766.7	FOXI2	protein_coding
ENSG00000270778.1	BUB1P1	processed_pseudogene
ENSG00000180745.4	CLRN3	protein_coding
ENSG00000132334.16	PTPRE	protein_coding
ENSG00000232259.1	AL158166.2	lincRNA
ENSG00000227076.1	AL158166.1	sense_intronic
ENSG00000148773.13	MKI67	protein_coding
ENSG00000280953.2	LINC01163	lincRNA
ENSG00000234640.1	AL390763.1	lincRNA
ENSG00000224190.1	AL355537.1	lincRNA
ENSG00000232985.1	AL355537.2	lincRNA
ENSG00000225424.1	AL391869.1	lincRNA
ENSG00000285615.1	AL359508.1	lincRNA
ENSG00000170430.9	MGMT	protein_coding
ENSG00000237224.4	AL157832.2	antisense
ENSG00000227374.1	AL157832.1	lincRNA
ENSG00000283141.1	AL157832.3	lincRNA
ENSG00000108001.13	EBF3	protein_coding
ENSG00000275327.1	AL354950.2	antisense
ENSG00000266676.1	MIR4297	miRNA
ENSG00000275005.1	AL354950.1	antisense
ENSG00000237489.4	C10orf143	protein_coding
ENSG00000277218.1	AL139123.1	sense_intronic
ENSG00000233122.2	CTAGE7P	processed_pseudogene
ENSG00000233319.1	PPIAP32	processed_pseudogene
ENSG00000108010.11	GLRX3	protein_coding
ENSG00000236303.3	AL157712.1	lincRNA
ENSG00000276375.1	AL157712.2	unprocessed_pseudogene
ENSG00000222997.1	RF00019	misc_RNA
ENSG00000285529.1	AC016816.1	lincRNA
ENSG00000264803.1	MIR378C	miRNA
ENSG00000176769.9	TCERG1L	protein_coding
ENSG00000230098.1	TCERG1L-AS1	antisense
ENSG00000189275.3	LINC01164	lincRNA
ENSG00000280446.1	AL607033.1	TEC
ENSG00000283095.1	FP565171.1	lincRNA
ENSG00000175470.19	PPP2R2D	protein_coding
ENSG00000176171.11	BNIP3	protein_coding
ENSG00000277959.1	AL162274.2	antisense
ENSG00000273521.1	AL162274.1	antisense
ENSG00000279982.1	AL162274.3	TEC
ENSG00000188385.11	JAKMIP3	protein_coding
ENSG00000235010.1	AL512622.1	antisense
ENSG00000151640.12	DPYSL4	protein_coding
ENSG00000165752.16	STK32C	protein_coding
ENSG00000148814.17	LRRC27	protein_coding
ENSG00000171813.13	PWWP2B	protein_coding
ENSG00000231705.1	AL451069.2	lincRNA
ENSG00000234311.1	AL451069.3	antisense
ENSG00000180066.9	C10orf91	lincRNA
ENSG00000226900.1	AL451069.1	lincRNA
ENSG00000229081.1	LINC01165	antisense
ENSG00000068383.18	INPP5A	protein_coding
ENSG00000148826.8	NKX6-2	protein_coding
ENSG00000171811.13	CFAP46	protein_coding
ENSG00000232903.2	LINC01166	lincRNA
ENSG00000224758.1	LINC01167	lincRNA
ENSG00000240707.2	LINC01168	lincRNA
ENSG00000197177.15	ADGRA1	protein_coding
ENSG00000256925.2	ADGRA1-AS1	antisense
ENSG00000235264.1	RPL5P28	processed_pseudogene
ENSG00000171798.17	KNDC1	protein_coding
ENSG00000171794.3	UTF1	protein_coding
ENSG00000151650.7	VENTX	protein_coding
ENSG00000166917.10	MIR202HG	antisense
ENSG00000284219.1	MIR202	miRNA
ENSG00000273980.1	AL592071.1	lincRNA
ENSG00000151651.15	ADAM8	protein_coding
ENSG00000130640.13	TUBGCP2	protein_coding
ENSG00000235245.1	AL360181.2	antisense
ENSG00000198546.14	ZNF511	protein_coding
ENSG00000283496.1	ZNF511-PRAP1	protein_coding
ENSG00000130643.8	CALY	protein_coding
ENSG00000230306.1	BANF1P2	processed_pseudogene
ENSG00000226699.1	AL360181.1	antisense
ENSG00000165828.14	PRAP1	protein_coding
ENSG00000148803.11	FUOM	protein_coding
ENSG00000127884.4	ECHS1	protein_coding
ENSG00000265395.1	MIR3944	miRNA
ENSG00000274685.1	AL360181.4	lincRNA
ENSG00000148832.15	PAOX	protein_coding
ENSG00000254536.1	AL360181.3	protein_coding
ENSG00000148824.18	MTG1	protein_coding
ENSG00000203772.7	SPRN	protein_coding
ENSG00000273327.1	OR6L2P	unprocessed_pseudogene
ENSG00000214279.13	SCART1	protein_coding
ENSG00000273336.1	OR7M1P	unprocessed_pseudogene
ENSG00000130649.9	CYP2E1	protein_coding
ENSG00000278518.1	AL161645.1	antisense
ENSG00000171772.16	SYCE1	protein_coding
ENSG00000233685.1	OR6L1P	unprocessed_pseudogene
ENSG00000225899.7	FRG2B	protein_coding
ENSG00000213543.2	RARRES2P2	processed_pseudogene
ENSG00000233435.2	AGGF1P2	processed_pseudogene
ENSG00000230468.1	CLUHP5	unprocessed_pseudogene
ENSG00000279626.1	DUX4L28	unprocessed_pseudogene
ENSG00000280337.1	DUX4L25	unprocessed_pseudogene
ENSG00000274599.2	DUX4L24	unprocessed_pseudogene
ENSG00000276964.1	DUX4L23	unprocessed_pseudogene
ENSG00000277274.1	DUX4L22	unprocessed_pseudogene
ENSG00000275610.1	DUX4L21	unprocessed_pseudogene
ENSG00000276164.1	DUX4L20	unprocessed_pseudogene
ENSG00000237635.2	DUX4L29	unprocessed_pseudogene
ENSG00000278664.1	DUX4L10	unprocessed_pseudogene
ENSG00000278761.1	DUX4L11	unprocessed_pseudogene
ENSG00000278790.1	DUX4L12	unprocessed_pseudogene
ENSG00000276046.1	DUX4L13	unprocessed_pseudogene
ENSG00000276904.1	DUX4L14	unprocessed_pseudogene
ENSG00000278641.1	DUX4L15	unprocessed_pseudogene
ENSG00000213147.3	RPL23AP60	processed_pseudogene
ENSG00000282875.1	BX322534.1	processed_pseudogene
